date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2022-05-18,130255.21553278374,3259.6631917828126,3472.8249459884682,0,0,0,0,0,0,0,0,0,0
2022-05-19,129740.0017425594,2961.5246633092224,3584.0451555403706,0,0,0,0,0,0,0,0,0,0
2022-05-20,129382.319127395,3273.840011031045,2896.522626195426,0,0,0,0,0,0,0,0,0,0
2022-05-21,129802.38651223065,3321.1733443643784,1393.105959528759,0,0,0,0,0,0,0,0,0,0
2022-05-22,130552.45389706624,2148.173344364379,1659.605959528759,0,0,0,0,0,0,0,0,0,0
2022-05-23,131078.02128190186,2185.173344364379,3935.6059595287597,0,0,0,0,0,0,0,0,0,0
2022-05-24,130234.08866673746,3100.1733443643784,3386.105959528759,0,0,0,0,0,0,0,0,0,0
2022-05-25,129918.1560515731,3068.6733443643784,3294.2236065875827,0,0,0,0,0,0,0,0,0,0
2022-05-26,129620.2234364087,2998.1733443643784,3398.605959528759,0,0,0,0,0,0,0,0,0,0
2022-05-27,129272.29082124436,3050.6733443643784,3070.605959528759,0,0,0,0,0,0,0,0,0,0
2022-05-28,129549.85820607994,3348.1733443643784,1312.605959528759,0,0,0,0,0,0,0,0,0,0
2022-05-29,130483.9255909156,2246.673344364379,1506.105959528759,0,0,0,0,0,0,0,0,0,0
2022-05-30,131033.49297575123,2055.6733443643784,1572.9392928620923,0,0,0,0,0,0,0,0,0,0
2022-05-31,131634.89369392014,2173.0836007746348,4469.605959528761,0,0,0,0,0,0,0,0,0,0
2022-06-01,130866.29441208909,3696.4233443643784,3703.918459528759,0,0,0,0,0,0,0,0,0,0
2022-06-02,130417.44513025806,3256.0066776977114,3666.3559595287597,0,0,0,0,0,0,0,0,0,0
2022-06-03,130012.92918176032,3265.1733443643784,3167.6892928620928,0,0,0,0,0,0,0,0,0,0
2022-06-04,130194.41323326263,3349.1733443643784,1326.5226261954258,0,0,0,0,0,0,0,0,0,0
2022-06-05,131006.89728476493,2139.673344364379,1604.6892928620923,0,0,0,0,0,0,0,0,0,0
2022-06-06,131398.88133626716,1996.6733443643784,3802.1892928620928,0,0,0,0,0,0,0,0,0,0
2022-06-07,130616.86538776952,3016.6645724345535,3487.5226261954263,0,0,0,0,0,0,0,0,0,0
2022-06-08,130452.30777260511,3322.1316776977114,3471.5226261954263,0,0,0,0,0,0,0,0,0,0
2022-06-09,130155.4168241074,3174.6316776977114,3324.431519904753,0,0,0,0,0,0,0,0,0,0
2022-06-10,129857.94778450338,3029.9559727085575,2905.4250123125626,0,0,0,0,0,0,0,0,0,0
2022-06-11,130408.97874489937,3453.6324432967926,1383.841678979229,0,0,0,0,0,0,0,0,0,0
2022-06-12,131107.17637196206,2084.289306041891,1649.091678979229,0,0,0,0,0,0,0,0,0,0
2022-06-13,131545.3739990247,2087.2893060418915,3632.7166789792295,0,0,0,0,0,0,0,0,0,0
2022-06-14,130782.69662608739,2870.039306041891,3432.7166789792286,0,0,0,0,0,0,0,0,0,0
2022-06-15,130444.01925315002,3091.789306041891,3358.152085677794,0,0,0,0,0,0,0,0,0,0
2022-06-16,129867.80838738973,2965.5058132189242,3334.7166789792286,0,0,0,0,0,0,0,0,0,0
2022-06-17,129776.09752162942,3242.0683132189242,2774.2166789792295,0,0,0,0,0,0,0,0,0,0
2022-06-18,129891.38665586912,2888.6724798855907,1428.8833456458958,0,0,0,0,0,0,0,0,0,0
2022-06-19,130716.17579010878,2254.505813218925,1260.5500123125623,0,0,0,0,0,0,0,0,0,0
2022-06-20,131157.96492434852,1702.5058132189245,2433.7166789792295,0,0,0,0,0,0,0,0,0,0
2022-06-21,131221.2540585882,2495.672479885591,3432.2669451544953,0,0,0,0,0,0,0,0,0,0
2022-06-22,130653.40345081314,2886.698073661185,3267.4408382989764,0,0,0,0,0,0,0,0,0,0
2022-06-23,130451.9940195087,3066.031406994518,3240.8667642249025,0,0,0,0,0,0,0,0,0,0
2022-06-24,130325.10310672276,3112.642518105629,3125.3667642249025,0,0,0,0,0,0,0,0,0,0
2022-06-25,130330.21219393684,3130.4758514389623,1286.811208669347,0,0,0,0,0,0,0,0,0,0
2022-06-26,131242.5435033731,2199.1425181056297,1292.3112086693468,0,0,0,0,0,0,0,0,0,0
2022-06-27,131702.8748128094,1753.6425181056293,3677.8112086693477,0,0,0,0,0,0,0,0,0,0
2022-06-28,131021.20612224568,2996.142518105629,3329.2445420026806,0,0,0,0,0,0,0,0,0,0
2022-06-29,130779.87076501526,3089.809184772296,3142.6445420026803,0,0,0,0,0,0,0,0,0,0
2022-06-30,130661.0354077849,3023.809184772296,3355.6445420026803,0,0,0,0,0,0,0,0,0,0
2022-07-01,130471.7000505545,3164.9758514389628,3421.1445420026803,0,0,0,0,0,0,0,0,0,0
2022-07-02,130211.57302665744,3161.0175181056293,1466.6445420026805,0,0,0,0,0,0,0,0,0,0
2022-07-03,131110.94600276038,2366.0175181056297,1439.1445420026805,0,0,0,0,0,0,0,0,0,0
2022-07-04,131552.31897886336,1880.5175181056295,1175.1445420026803,0,0,0,0,0,0,0,0,0,0
2022-07-05,132228.19195496629,1851.0175181056295,3809.1445420026803,0,0,0,0,0,0,0,0,0,0
2022-07-06,131410.06493106927,2991.0175181056293,3675.1445420026803,0,0,0,0,0,0,0,0,0,0
2022-07-07,131015.65219288647,3280.7318038199146,3299.1445420026803,0,0,0,0,0,0,0,0,0,0
2022-07-08,130796.23945470371,3079.7318038199146,3350.8112086693463,0,0,0,0,0,0,0,0,0,0
2022-07-09,130824.49338318763,3378.12396068266,1340.752385139935,0,0,0,0,0,0,0,0,0,0
2022-07-10,131648.30613520092,2165.5651371532485,1285.7523851399353,0,0,0,0,0,0,0,0,0,0
2022-07-11,132125.11888721425,1762.5651371532483,3311.0857184732686,0,0,0,0,0,0,0,0,0,0
2022-07-12,131651.7649725609,2837.7318038199146,3182.116004577656,0,0,0,0,0,0,0,0,0,0
2022-07-13,131441.46747198314,2980.7737575218944,3208.2934803218795,0,0,0,0,0,0,0,0,0,0
2022-07-14,131147.56679680222,2912.402906151043,3280.0561065845054,0,0,0,0,0,0,0,0,0,0
2022-07-15,130825.74692970207,2958.2362394843763,2828.3061065845054,0,0,0,0,0,0,0,0,0,0
2022-07-16,131114.92706260196,3117.4862394843763,1294.639439917839,0,0,0,0,0,0,0,0,0,0
2022-07-17,132078.2738621685,2257.9862394843767,1500.6394399178387,0,0,0,0,0,0,0,0,0,0
2022-07-18,132538.120661735,1957.6362394843768,3460.4727732511724,0,0,0,0,0,0,0,0,0,0
2022-07-19,131798.13412796822,2734.652906151043,3184.3894399178394,0,0,0,0,0,0,0,0,0,0
2022-07-20,131633.64759420144,3018.402906151043,3096.48834101674,0,0,0,0,0,0,0,0,0,0
2022-07-21,131438.35336812693,2903.9798292279665,3344.2740553024546,0,0,0,0,0,0,0,0,0,0
2022-07-22,130995.3924753858,2901.3131625612996,2834.6073886357876,0,0,0,0,0,0,0,0,0,0
2022-07-23,131236.43158264467,3075.6464958946326,1364.6073886357876,0,0,0,0,0,0,0,0,0,0
2022-07-24,132149.47068990348,2277.646495894633,1380.6073886357876,0,0,0,0,0,0,0,0,0,0
2022-07-25,132513.50979716232,1743.9798292279665,3396.6376916660906,0,0,0,0,0,0,0,0,0,0
2022-07-26,132019.45799533025,2902.585889834027,3267.6376916660906,0,0,0,0,0,0,0,0,0,0
2022-07-27,131766.4061934982,3014.5858898340266,3140.8704105601005,0,0,0,0,0,0,0,0,0,0
2022-07-28,131556.99955295646,2943.280206270278,3214.7863584115316,0,0,0,0,0,0,0,0,0,0
2022-07-29,131265.2266120484,2923.01341750349,2661.7868109002184,0,0,0,0,0,0,0,0,0,0
2022-07-30,131243.4740331313,2658.6378518926304,1317.8904308097217,0,0,0,0,0,0,0,0,0,0
2022-07-31,132056.22145421425,2130.1378518926304,1444.0154308097217,0,0,0,0,0,0,0,0,0,0
2022-08-01,132416.34387529714,1804.1378518926306,3347.1820974763878,0,0,0,0,0,0,0,0,0,0
2022-08-02,131866.6329630467,2796.38144163622,2952.964148758439,0,0,0,0,0,0,0,0,0,0
2022-08-03,131739.56307643733,2823.1085478633267,3046.464148758439,0,0,0,0,0,0,0,0,0,0
2022-08-04,131460.99318982795,2786.394262149041,2924.5399063341965,0,0,0,0,0,0,0,0,0,0
2022-08-05,131143.37027291546,2606.916989421768,2820.348165921217,0,0,0,0,0,0,0,0,0,0
2022-08-06,131153.84912591457,2833.818169362771,1355.4487838193172,0,0,0,0,0,0,0,0,0,0
2022-08-07,131799.74218009706,2004.332962262179,1467.439908079672,0,0,0,0,0,0,0,0,0,0
2022-08-08,132271.6352342796,1938.6662955955126,3053.834693926972,0,0,0,0,0,0,0,0,0,0
2022-08-09,131696.61827950113,2482.1371060014158,2999.987394113192,0,0,0,0,0,0,0,0,0,0
2022-08-10,131463.60132472267,2766.4576188219285,2960.9988210920096,0,0,0,0,0,0,0,0,0,0
2022-08-11,131435.26329971015,2913.2761806948383,2982.0763336956857,0,0,0,0,0,0,0,0,0,0
2022-08-12,131368.2046528775,2948.5059985514004,4062.1646453839967,0,0,0,0,0,0,0,0,0,0
2022-08-13,131652.47933937827,4349.5059985514,1336.7313120506633,0,0,0,0,0,0,0,0,0,0
2022-08-14,132424.254025879,2108.5059985514,1490.231312050663,0,0,0,0,0,0,0,0,0,0
2022-08-15,132881.02871237975,1938.6203776363673,3125.5882342134682,0,0,0,0,0,0,0,0,0,0
2022-08-16,132553.88093898745,2798.2589793396755,3335.3373082875423,0,0,0,0,0,0,0,0,0,0
2022-08-17,132295.83964707662,3075.696016376712,3198.8373082875423,0,0,0,0,0,0,0,0,0,0
2022-08-18,132126.63168849912,3030.9626830433785,3172.670641620876,0,0,0,0,0,0,0,0,0,0
2022-08-19,131900.4237299216,2946.4626830433785,3062.9014108516453,0,0,0,0,0,0,0,0,0,0
2022-08-20,132247.25423288258,3407.298580479276,1310.868077518311,0,0,0,0,0,0,0,0,0,0
2022-08-21,132992.08473584356,2057.0319138126097,1442.7014108516444,0,0,0,0,0,0,0,0,0,0
2022-08-22,133541.9152388045,1983.6059650585373,3917.614342670494,0,0,0,0,0,0,0,0,0,0
2022-08-23,132783.78601061582,3158.1517811484673,3095.2246367881407,0,0,0,0,0,0,0,0,0,0
2022-08-24,132665.22540987813,2985.5218791876828,3728.582479925396,0,0,0,0,0,0,0,0,0,0
2022-08-25,132370.66480914038,3433.5218791876828,3243.949146592063,0,0,0,0,0,0,0,0,0,0
2022-08-26,132131.537541736,3005.321879187683,2949.671368814285,0,0,0,0,0,0,0,0,0,0
2022-08-27,132420.41027433166,3240.321879187683,1430.7824799253951,0,0,0,0,0,0,0,0,0,0
2022-08-28,133335.4496735939,2346.571879187683,1518.0324799253951,0,0,0,0,0,0,0,0,0,0
2022-08-29,133727.4890728562,1910.0718791876827,3674.532479925396,0,0,0,0,0,0,0,0,0,0
2022-08-30,133171.52847211852,2899.05371011066,3757.3691633833096,0,0,0,0,0,0,0,0,0,0
2022-08-31,132939.63504697566,3524.725738240512,3178.285830049976,0,0,0,0,0,0,0,0,0,0
2022-09-01,132671.7416218329,2910.392404907179,3768.285830049977,0,0,0,0,0,0,0,0,0,0
2022-09-02,132215.51486335677,3312.725738240512,2993.1918129559594,0,0,0,0,0,0,0,0,0,0
2022-09-03,132365.28810488063,3282.725738240512,1348.4524967166424,0,0,0,0,0,0,0,0,0,0
2022-09-04,133335.5613464045,2317.170182684956,1754.7858300499759,0,0,0,0,0,0,0,0,0,0
2022-09-05,133732.16792126172,2151.3924049071784,1553.2858300499754,0,0,0,0,0,0,0,0,0,0
2022-09-06,134095.27449611892,1916.3924049071786,4040.1191633833096,0,0,0,0,0,0,0,0,0,0
2022-09-07,133236.38107097612,3181.225738240512,3619.202496716643,0,0,0,0,0,0,0,0,0,0
2022-09-08,133083.82097916663,3462.8924049071784,3628.16916338331,0,0,0,0,0,0,0,0,0,0
2022-09-09,132688.64977624608,3236.197960462734,2700.3691633833096,0,0,0,0,0,0,0,0,0,0
2022-09-10,132890.97857332547,2902.697960462734,1327.3307018448475,0,0,0,0,0,0,0,0,0,0
2022-09-11,133665.1150627126,2101.467191231965,1448.3307018448472,0,0,0,0,0,0,0,0,0,0
2022-09-12,134145.75155209974,1929.4671912319652,3287.0529240670703,0,0,0,0,0,0,0,0,0,0
2022-09-13,133632.49915259797,2772.200524565298,3601.2195907337373,0,0,0,0,0,0,0,0,0,0
2022-09-14,133152.74675309617,3122.800524565298,3136.5529240670703,0,0,0,0,0,0,0,0,0,0
2022-09-15,132803.99435359443,2787.800524565298,3304.2734679727064,0,0,0,0,0,0,0,0,0,0
2022-09-16,132495.0990969498,3102.377905517679,2933.273162162309,0,0,0,0,0,0,0,0,0,0
2022-09-17,132677.87050697184,3117.377905517679,1393.2731621623075,0,0,0,0,0,0,0,0,0,0
2022-09-18,133350.30858366052,2065.7112388510127,1443.2731621623075,0,0,0,0,0,0,0,0,0,0
2022-09-19,133880.74666034925,1972.3779055176792,3430.189828828975,0,0,0,0,0,0,0,0,0,0
2022-09-20,133157.0180703713,2707.7945721843457,3985.8564954956414,0,0,0,0,0,0,0,0,0,0
2022-09-21,132963.62281372663,3787.4840699012407,3498.4470586615475,0,0,0,0,0,0,0,0,0,0
2022-09-22,132510.12101218096,3043.6119237825196,3548.5740427885316,0,0,0,0,0,0,0,0,0,0
2022-09-23,132236.9287344448,3256.1595428301384,2803.2652821047704,0,0,0,0,0,0,0,0,0,0
2022-09-24,132568.42876440092,3134.7653120609075,1303.76528210477,0,0,0,0,0,0,0,0,0,0
2022-09-25,133437.42879435705,2172.765312060908,1428.5652821047702,0,0,0,0,0,0,0,0,0,0
2022-09-26,133917.02882431317,1908.1653120609078,3646.565282104771,0,0,0,0,0,0,0,0,0,0
2022-09-27,133167.62885426934,2897.1653120609076,3449.5652821047706,0,0,0,0,0,0,0,0,0,0
2022-09-28,132566.22888422548,2848.165312060908,3370.073176841613,0,0,0,0,0,0,0,0,0,0
2022-09-29,132119.17628260265,2924.017066446873,3141.8312252472983,0,0,0,0,0,0,0,0,0,0
2022-09-30,131960.06650336427,2990.9714460089162,3113.281225247298,0,0,0,0,0,0,0,0,0,0
2022-10-01,132039.85672412592,3191.293668231139,1452.947891913965,0,0,0,0,0,0,0,0,0,0
2022-10-02,132922.31361155416,2336.40477934225,1415.6978919139647,0,0,0,0,0,0,0,0,0,0
2022-10-03,133358.27049898246,1850.6547793422499,3796.7058424440006,0,0,0,0,0,0,0,0,0,0
2022-10-04,132542.46060195842,2980.8959454199885,3476.8876606258186,0,0,0,0,0,0,0,0,0,0
2022-10-05,132128.65070493444,3064.8959454199885,3220.705842444,0,0,0,0,0,0,0,0,0,0
2022-10-06,131931.84080791043,3023.8959454199885,3326.705842444,0,0,0,0,0,0,0,0,0,0
2022-10-07,131684.0309108864,3078.8959454199885,3087.705842444,0,0,0,0,0,0,0,0,0,0
2022-10-08,131767.17101386242,3170.8459454199883,1411.7058424440002,0,0,0,0,0,0,0,0,0,0
2022-10-09,132563.3111168384,2207.8459454199888,1423.7058424440002,0,0,0,0,0,0,0,0,0,0
2022-10-10,133073.45121981436,1931.3459454199885,2798.7058424439997,0,0,0,0,0,0,0,0,0,0
2022-10-11,132794.59132279037,2518.9292787533223,3267.0391757773336,0,0,0,0,0,0,0,0,0,0
2022-10-12,132446.148092433,2917.7959454199886,3284.3725091106667,0,0,0,0,0,0,0,0,0,0
2022-10-13,132123.50486207567,2964.1737231977663,3410.816953555111,0,0,0,0,0,0,0,0,0,0
2022-10-14,131731.86163171835,3019.1737231977663,2974.8169535551115,0,0,0,0,0,0,0,0,0,0
2022-10-15,131891.21840136097,3130.537359561403,1401.4002868884443,0,0,0,0,0,0,0,0,0,0
2022-10-16,132740.82517100364,2254.0070565311,1316.4002868884445,0,0,0,0,0,0,0,0,0,0
2022-10-17,133134.93194064626,1710.5070565310994,3223.9002868884445,0,0,0,0,0,0,0,0,0,0
2022-10-18,132518.53871028894,2607.5070565311,3086.1279939936258,0,0,0,0,0,0,0,0,0,0
2022-10-19,132189.1701050221,2774.441512007364,3173.97678394088,0,0,0,0,0,0,0,0,0,0
2022-10-20,131871.88483308858,2858.191512007364,3477.4767839408805,0,0,0,0,0,0,0,0,0,0
2022-10-21,131470.59956115508,3075.191512007364,2920.032339496436,0,0,0,0,0,0,0,0,0,0
2022-10-22,131505.56428922154,2955.342165602135,1318.6990061631022,0,0,0,0,0,0,0,0,0,0
2022-10-23,132361.6956839547,2174.3304008962527,1487.199006163102,0,0,0,0,0,0,0,0,0,0
2022-10-24,132714.82707868787,1838.9970675629193,3363.4857355835525,0,0,0,0,0,0,0,0,0,0
2022-10-25,131955.4833903645,2606.888725001089,2942.674990355229,0,0,0,0,0,0,0,0,0,0
2022-10-26,131848.751046579,2835.9426465697165,3172.674990355229,0,0,0,0,0,0,0,0,0,0
2022-10-27,131527.0187027935,2850.942646569716,3266.674990355229,0,0,0,0,0,0,0,0,0,0
2022-10-28,131320.786359008,3060.4426465697156,3158.0120760337786,0,0,0,0,0,0,0,0,0,0
2022-10-29,131226.22068188916,3065.442646569716,1312.008323688562,0,0,0,0,0,0,0,0,0,0
2022-10-30,131978.15500477032,2063.942646569716,1326.508323688562,0,0,0,0,0,0,0,0,0,0
2022-10-31,132348.08932765145,1695.775979903049,3350.674990355229,0,0,0,0,0,0,0,0,0,0
2022-11-01,131505.8569838659,2506.6926465697165,3165.3562652556275,0,0,0,0,0,0,0,0,0,0
2022-11-02,131112.64456039912,2890.7768652505483,3092.989288717336,0,0,0,0,0,0,0,0,0,0
2022-11-03,130727.93213693236,2709.776865250549,3173.7457757432844,0,0,0,0,0,0,0,0,0,0
2022-11-04,130684.86841606036,3130.182054871307,2870.9457757432847,0,0,0,0,0,0,0,0,0,0
2022-11-05,130909.8046951884,3097.782054871307,1392.595775743284,0,0,0,0,0,0,0,0,0,0
2022-11-06,131923.11597431643,2405.907054871307,1570.595775743284,0,0,0,0,0,0,0,0,0,0
2022-11-07,132091.0939201111,1736.5737215379731,3543.0957757432843,0,0,0,0,0,0,0,0,0,0
2022-11-08,131297.07186590583,2749.073721537974,2873.599621897131,0,0,0,0,0,0,0,0,0,0
2022-11-09,131092.09596554664,2799.1198753841277,1724.7695558726198,0,0,0,0,0,0,0,0,0,0
2022-11-10,131186.57685531094,1859.0647313512052,1712.5838415869052,0,0,0,0,0,0,0,0,0,0
2022-11-11,131333.0577450752,1859.0647313512052,1712.5838415869052,0,0,0,0,0,0,0,0,0,0
2022-11-12,131479.53863483953,1859.0647313512052,1712.5838415869052,0,0,0,0,0,0,0,0,0,0
2022-11-13,131658.01952460385,1867.0647313512052,781.3338415869058,0,0,0,0,0,0,0,0,0,0
2022-11-14,131867.1254143681,973.6397313512053,3580.033841586906,0,0,0,0,0,0,0,0,0,0
2022-11-15,130906.23130413244,2619.139731351206,3120.533841586906,0,0,0,0,0,0,0,0,0,0
2022-11-16,130453.83719389673,2666.4254456369204,3183.2005082535725,0,0,0,0,0,0,0,0,0,0
2022-11-17,129887.94308366104,2618.639731351206,3156.2005082535725,0,0,0,0,0,0,0,0,0,0
2022-11-18,129616.54897342532,2884.8063980178727,2939.200508253573,0,0,0,0,0,0,0,0,0,0
2022-11-19,129542.15486318963,2863.473064684539,1265.2116193646837,0,0,0,0,0,0,0,0,0,0
2022-11-20,130160.83853073172,1890.1286202400938,1351.6393971424613,0,0,0,0,0,0,0,0,0,0
2022-11-21,130419.63330938491,1614.8091757956497,2911.8477304757944,0,0,0,0,0,0,0,0,0,0
2022-11-22,129667.4280880381,2160.6425091289825,2933.3477304757944,0,0,0,0,0,0,0,0,0,0
2022-11-23,129295.22286669124,2560.1425091289834,2713.3477304757944,0,0,0,0,0,0,0,0,0,0
2022-11-24,128752.01764534447,2170.1425091289825,953.5143971424611,0,0,0,0,0,0,0,0,0,0
2022-11-25,129194.14575733099,1396.642509128983,1315.5143971424613,0,0,0,0,0,0,0,0,0,0
2022-11-26,129675.27386931753,1795.1425091289832,1075.5143971424611,0,0,0,0,0,0,0,0,0,0
2022-11-27,130406.90198130402,1807.1425091289832,1120.5143971424611,0,0,0,0,0,0,0,0,0,0
2022-11-28,130886.53009329058,1593.0869535734275,2994.9217155185297,0,0,0,0,0,0,0,0,0,0
2022-11-29,130318.47017108907,2454.701347512822,2845.5592495123137,0,0,0,0,0,0,0,0,0,0
2022-11-30,130057.52641050372,2584.6154889269633,3062.5592495123137,0,0,0,0,0,0,0,0,0,0
2022-12-01,129637.84931658502,2642.88215559363,3163.8925828456468,0,0,0,0,0,0,0,0,0,0
2022-12-02,129304.00555599967,2830.0488222602967,3065.1425828456468,0,0,0,0,0,0,0,0,0,0
2022-12-03,129254.91179541429,3016.0488222602967,1291.142582845647,0,0,0,0,0,0,0,0,0,0
2022-12-04,129940.31803482892,1976.5488222602962,1310.9759161789802,0,0,0,0,0,0,0,0,0,0
2022-12-05,130355.39094091026,1726.0488222602962,3306.6425828456468,0,0,0,0,0,0,0,0,0,0
2022-12-06,129699.53051365823,2650.7821555936303,2902.3925828456468,0,0,0,0,0,0,0,0,0,0
2022-12-07,129392.92008640624,2595.7821555936303,3015.3592495123135,0,0,0,0,0,0,0,0,0,0
2022-12-08,129192.24299248756,2814.6821555936303,3643.9068685599327,0,0,0,0,0,0,0,0,0,0
2022-12-09,129143.32780333079,3594.9916794031533,2859.4068685599327,0,0,0,0,0,0,0,0,0,0
2022-12-10,129346.91261417398,3063.9916794031537,1278.4068685599327,0,0,0,0,0,0,0,0,0,0
2022-12-11,130136.49742501721,2067.0686024800766,1366.75648576737,0,0,0,0,0,0,0,0,0,0
2022-12-12,130487.72077031175,1721.9608737159497,3364.937528421398,0,0,0,0,0,0,0,0,0,0
2022-12-13,129803.34411560632,2681.5608737159505,3267.937528421398,0,0,0,0,0,0,0,0,0,0
2022-12-14,129357.96746090087,2820.0608737159505,3324.937528421398,0,0,0,0,0,0,0,0,0,0
2022-12-15,128719.59080619541,2686.5608737159505,3190.7144707772873,0,0,0,0,0,0,0,0,0,0
2022-12-16,128372.49391339475,2846.4596832397597,2952.0565760404456,0,0,0,0,0,0,0,0,0,0
2022-12-17,128244.39702059403,2823.9596832397597,1340.5565760404459,0,0,0,0,0,0,0,0,0,0
2022-12-18,128840.80012779337,1936.959683239759,1417.7232427071124,0,0,0,0,0,0,0,0,0,0
2022-12-19,129026.61990165933,1603.5430165730925,3456.8899093737787,0,0,0,0,0,0,0,0,0,0
2022-12-20,128041.27300885861,2472.043016573093,3305.2900743902806,0,0,0,0,0,0,0,0,0,0
2022-12-21,127168.39249394574,2433.404608982334,3290.6673228481104,0,0,0,0,0,0,0,0,0,0
2022-12-22,126389.62716227895,2526.8234571498733,2971.9221221500306,0,0,0,0,0,0,0,0,0,0
2022-12-23,125459.27849727876,2041.5734571498726,1699.088788816697,0,0,0,0,0,0,0,0,0,0
2022-12-24,125258.88816561198,1498.6984571498724,1014.9221221500306,0,0,0,0,0,0,0,0,0,0
2022-12-25,125482.99783394513,1239.0317904832057,711.9221221500306,0,0,0,0,0,0,0,0,0,0
2022-12-26,125813.10750227829,1042.031790483206,922.155455483364,0,0,0,0,0,0,0,0,0,0
2022-12-27,126388.38383727813,1497.431790483206,2391.021397512349,0,0,0,0,0,0,0,0,0,0
2022-12-28,126241.65292590117,2249.2723701933514,2482.0032815703203,0,0,0,0,0,0,0,0,0,0
2022-12-29,126249.42201452421,2489.7723701933514,2476.3366149036533,0,0,0,0,0,0,0,0,0,0
2022-12-30,126456.19110314723,2683.105703526685,2170.3366149036533,0,0,0,0,0,0,0,0,0,0
2022-12-31,126898.46019177025,2612.605703526685,1161.6032815703204,0,0,0,0,0,0,0,0,0,0
2023-01-01,128081.06261372662,2344.205703526685,1376.5594219211978,0,0,0,0,0,0,0,0,0,0
2023-01-02,128625.21766726192,1920.7144754565088,1423.5594219211978,0,0,0,0,0,0,0,0,0,0
2023-01-03,129164.87272079723,1960.372370193351,2553.955648285944,0,0,0,0,0,0,0,0,0,0
2023-01-04,128238.66267355396,2169.8313993032643,1651.2175234401368,0,0,0,0,0,0,0,0,0,0
2023-01-05,127817.64940529194,1573.8351871820523,1159.8609143707065,0,0,0,0,0,0,0,0,0,0
2023-01-06,127652.41497054578,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-07,127659.18053579962,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-08,127665.94610105344,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-09,127672.7116663073,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-10,127679.47723156116,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-11,127686.242796815,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-12,127693.00836206887,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-13,127699.77392732269,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-14,127706.53949257651,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-15,127713.30505783037,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-16,127720.0706230842,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-17,127726.83618833803,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-18,127733.60175359185,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-19,127740.3673188457,1162.8439038669742,1156.0783386131313,0,0,0,0,0,0,0,0,0,0
2023-01-20,127968.13288409957,1176.359590141484,2387.881266889705,0,0,0,0,0,0,0,0,0,0
2023-01-21,129026.58920012745,3447.3375829175416,1231.3812668897049,0,0,0,0,0,0,0,0,0,0
2023-01-22,129680.54551615524,1883.837582917541,1150.3812668897049,0,0,0,0,0,0,0,0,0,0
2023-01-23,130090.50183218309,1560.3375829175413,3134.8812668897053,0,0,0,0,0,0,0,0,0,0
2023-01-24,129686.95814821094,2731.3375829175416,2550.2812668897054,0,0,0,0,0,0,0,0,0,0
2023-01-25,129546.51446423877,2409.8375829175416,2624.781266889705,0,0,0,0,0,0,0,0,0,0
2023-01-26,129313.0707802666,2391.8375829175416,2817.9908628493013,0,0,0,0,0,0,0,0,0,0
2023-01-27,129035.8942680116,2542.797178877137,2439.3403577987956,0,0,0,0,0,0,0,0,0,0
2023-01-28,129101.01775575662,2504.4638455438035,1158.8403577987958,0,0,0,0,0,0,0,0,0,0
2023-01-29,129775.64124350162,1833.463845543804,1274.3061888108664,0,0,0,0,0,0,0,0,0,0
2023-01-30,131866.71719178517,3393.634690483451,2723.075885057053,0,0,0,0,0,0,0,0,0,0
2023-01-31,131411.69599721156,2270.0432619120224,4194.064456485624,0,0,0,0,0,0,0,0,0,0
2023-02-01,129586.67480263796,2369.0432619120224,2596.4430591057117,0,0,0,0,0,0,0,0,0,0
2023-02-02,129301.41037662329,2311.3409329455017,2700.272025626818,0,0,0,0,0,0,0,0,0,0
2023-02-03,128958.14595060867,2357.007599612168,2531.605358960151,0,0,0,0,0,0,0,0,0,0
2023-02-04,129132.21485792732,2704.007599612168,1134.6053589601513,0,0,0,0,0,0,0,0,0,0
2023-02-05,129780.61709857936,1783.0075996121684,1217.6053589601513,0,0,0,0,0,0,0,0,0,0
2023-02-06,130231.01933923138,1668.0075996121684,2927.672025626818,0,0,0,0,0,0,0,0,0,0
2023-02-07,129686.08824655003,2384.3409329455017,2889.868592150423,0,0,0,0,0,0,0,0,0,0
